composer1,composer2,linking_id
1590374,1591463,12642
1591463,1592604,12642
1590367,1591463,12642
1591463,1591469,12642
1591463,1592768,12642
1591463,1591470,12642
1591463,1591480,12642
1590369,1591463,12642
1590361,1591463,12642
1590377,1591463,12642
1590381,1592764,12642
1590356,1592764,12642
1591481,1592764,12642
1592763,1592764,12642
1591509,1592764,12642
1590491,1592764,12642
1592764,1671556,12642
1590349,1592764,12642
1591473,1592764,12642
1592764,1592765,12642
1591472,1592764,12642
1592764,1774764,12642
1592764,2372736,12642
1591464,1592764,12642
1591465,1592764,12642
1592762,1592764,12642
1591475,1592764,12642
1591474,1592764,12642
1592764,1750878,12642
1590379,1592764,12642
1591503,1592764,12642
1591482,1592764,12642
1592764,2372731,12642
1590368,1592764,12642
1592764,2370957,12642
1590355,1592764,12642
1590363,1592764,12642
1590374,1592764,12642
1592604,1592764,12642
1590367,1592764,12642
1591469,1592764,12642
1592764,1592768,12642
1591470,1592764,12642
1591480,1592764,12642
1590369,1592764,12642
1590361,1592764,12642
1590377,1592764,12642
1590356,1590381,12642
1590381,1591481,12642
1590381,1592763,12642
1590381,1591509,12642
1590381,1590491,12642
1590381,1671556,12642
1590349,1590381,12642
1590381,1591473,12642
1590381,1592765,12642
1590381,1591472,12642
1590381,1774764,12642
1590381,2372736,12642
1590381,1591464,12642
1590381,1591465,12642
1590381,1592762,12642
1590381,1591475,12642
1590381,1591474,12642
1590381,1750878,12642
1590379,1590381,12642
1590381,1591503,12642
1590381,1591482,12642
1590381,2372731,12642
1590368,1590381,12642
1590381,2370957,12642
1590355,1590381,12642
1590363,1590381,12642
1590374,1590381,12642
1590381,1592604,12642
1590367,1590381,12642
1590381,1591469,12642
1590381,1592768,12642
1590381,1591470,12642
1590381,1591480,12642
1590369,1590381,12642
1590361,1590381,12642
1590377,1590381,12642
1590356,1591481,12642
1590356,1592763,12642
1590356,1591509,12642
1590356,1590491,12642
1590356,1671556,12642
1590349,1590356,12642
1590356,1591473,12642
1590356,1592765,12642
1590356,1591472,12642
1590356,1774764,12642
1590356,2372736,12642
1590356,1591464,12642
1590356,1591465,12642
1590356,1592762,12642
1590356,1591475,12642
1590356,1591474,12642
1590356,1750878,12642
1590356,1590379,12642
1590356,1591503,12642
1590356,1591482,12642
1590356,2372731,12642
1590356,1590368,12642
1590356,2370957,12642
1590355,1590356,12642
1590356,1590363,12642
1590356,1590374,12642
1590356,1592604,12642
1590356,1590367,12642
1590356,1591469,12642
1590356,1592768,12642
1590356,1591470,12642
1590356,1591480,12642
1590356,1590369,12642
1590356,1590361,12642
1590356,1590377,12642
1591481,1592763,12642
1591481,1591509,12642
1590491,1591481,12642
1591481,1671556,12642
1590349,1591481,12642
1591473,1591481,12642
1591481,1592765,12642
1591472,1591481,12642
1591481,1774764,12642
1591481,2372736,12642
1591464,1591481,12642
1591465,1591481,12642
1591481,1592762,12642
1591475,1591481,12642
1591474,1591481,12642
1591481,1750878,12642
1590379,1591481,12642
1591481,1591503,12642
1591481,1591482,12642
1591481,2372731,12642
1590368,1591481,12642
1591481,2370957,12642
1590355,1591481,12642
1590363,1591481,12642
1590374,1591481,12642
1591481,1592604,12642
1590367,1591481,12642
1591469,1591481,12642
1591481,1592768,12642
1591470,1591481,12642
1591480,1591481,12642
1590369,1591481,12642
1590361,1591481,12642
1590377,1591481,12642
1591509,1592763,12642
1590491,1592763,12642
1592763,1671556,12642
1590349,1592763,12642
1591473,1592763,12642
1592763,1592765,12642
1591472,1592763,12642
1592763,1774764,12642
1592763,2372736,12642
1591464,1592763,12642
1591465,1592763,12642
1592762,1592763,12642
1591475,1592763,12642
1591474,1592763,12642
1592763,1750878,12642
1590379,1592763,12642
1591503,1592763,12642
1591482,1592763,12642
1592763,2372731,12642
1590368,1592763,12642
1592763,2370957,12642
1590355,1592763,12642
1590363,1592763,12642
1590374,1592763,12642
1592604,1592763,12642
1590367,1592763,12642
1591469,1592763,12642
1592763,1592768,12642
1591470,1592763,12642
1591480,1592763,12642
1590369,1592763,12642
1590361,1592763,12642
1590377,1592763,12642
1590491,1591509,12642
1591509,1671556,12642
1590349,1591509,12642
1591473,1591509,12642
1591509,1592765,12642
1591472,1591509,12642
1591509,1774764,12642
1591509,2372736,12642
1591464,1591509,12642
1591465,1591509,12642
1591509,1592762,12642
1591475,1591509,12642
1591474,1591509,12642
1591509,1750878,12642
1590379,1591509,12642
1591503,1591509,12642
1591482,1591509,12642
1591509,2372731,12642
1590368,1591509,12642
1591509,2370957,12642
1590355,1591509,12642
1590363,1591509,12642
1590374,1591509,12642
1591509,1592604,12642
1590367,1591509,12642
1591469,1591509,12642
1591509,1592768,12642
1591470,1591509,12642
1591480,1591509,12642
1590369,1591509,12642
1590361,1591509,12642
1590377,1591509,12642
1590491,1671556,12642
1590349,1590491,12642
1590491,1591473,12642
1590491,1592765,12642
1590491,1591472,12642
1590491,1774764,12642
1590491,2372736,12642
1590491,1591464,12642
1590491,1591465,12642
1590491,1592762,12642
1590491,1591475,12642
1590491,1591474,12642
1590491,1750878,12642
1590379,1590491,12642
1590491,1591503,12642
1590491,1591482,12642
1590491,2372731,12642
1590368,1590491,12642
1590491,2370957,12642
1590355,1590491,12642
1590363,1590491,12642
1590374,1590491,12642
1590491,1592604,12642
1590367,1590491,12642
1590491,1591469,12642
1590491,1592768,12642
1590491,1591470,12642
1590491,1591480,12642
1590369,1590491,12642
1590361,1590491,12642
1590377,1590491,12642
1590349,1671556,12642
1591473,1671556,12642
1592765,1671556,12642
1591472,1671556,12642
1671556,1774764,12642
1671556,2372736,12642
1591464,1671556,12642
1591465,1671556,12642
1592762,1671556,12642
1591475,1671556,12642
1591474,1671556,12642
1671556,1750878,12642
1590379,1671556,12642
1591503,1671556,12642
1591482,1671556,12642
1671556,2372731,12642
1590368,1671556,12642
1671556,2370957,12642
1590355,1671556,12642
1590363,1671556,12642
1590374,1671556,12642
1592604,1671556,12642
1590367,1671556,12642
1591469,1671556,12642
1592768,1671556,12642
1591470,1671556,12642
1591480,1671556,12642
1590369,1671556,12642
1590361,1671556,12642
1590377,1671556,12642
1590349,1591473,12642
1590349,1592765,12642
1590349,1591472,12642
1590349,1774764,12642
1590349,2372736,12642
1590349,1591464,12642
1590349,1591465,12642
1590349,1592762,12642
1590349,1591475,12642
1590349,1591474,12642
1590349,1750878,12642
1590349,1590379,12642
1590349,1591503,12642
1590349,1591482,12642
1590349,2372731,12642
1590349,1590368,12642
1590349,2370957,12642
1590349,1590355,12642
1590349,1590363,12642
1590349,1590374,12642
1590349,1592604,12642
1590349,1590367,12642
1590349,1591469,12642
1590349,1592768,12642
1590349,1591470,12642
1590349,1591480,12642
1590349,1590369,12642
1590349,1590361,12642
1590349,1590377,12642
1591473,1592765,12642
1591472,1591473,12642
1591473,1774764,12642
1591473,2372736,12642
1591464,1591473,12642
1591465,1591473,12642
1591473,1592762,12642
1591473,1591475,12642
1591473,1591474,12642
1591473,1750878,12642
1590379,1591473,12642
1591473,1591503,12642
1591473,1591482,12642
1591473,2372731,12642
1590368,1591473,12642
1591473,2370957,12642
1590355,1591473,12642
1590363,1591473,12642
1590374,1591473,12642
1591473,1592604,12642
1590367,1591473,12642
1591469,1591473,12642
1591473,1592768,12642
1591470,1591473,12642
1591473,1591480,12642
1590369,1591473,12642
1590361,1591473,12642
1590377,1591473,12642
1591472,1592765,12642
1592765,1774764,12642
1592765,2372736,12642
1591464,1592765,12642
1591465,1592765,12642
1592762,1592765,12642
1591475,1592765,12642
1591474,1592765,12642
1592765,1750878,12642
1590379,1592765,12642
1591503,1592765,12642
1591482,1592765,12642
1592765,2372731,12642
1590368,1592765,12642
1592765,2370957,12642
1590355,1592765,12642
1590363,1592765,12642
1590374,1592765,12642
1592604,1592765,12642
1590367,1592765,12642
1591469,1592765,12642
1592765,1592768,12642
1591470,1592765,12642
1591480,1592765,12642
1590369,1592765,12642
1590361,1592765,12642
1590377,1592765,12642
1591472,1774764,12642
1591472,2372736,12642
1591464,1591472,12642
1591465,1591472,12642
1591472,1592762,12642
1591472,1591475,12642
1591472,1591474,12642
1591472,1750878,12642
1590379,1591472,12642
1591472,1591503,12642
1591472,1591482,12642
1591472,2372731,12642
1590368,1591472,12642
1591472,2370957,12642
1590355,1591472,12642
1590363,1591472,12642
1590374,1591472,12642
1591472,1592604,12642
1590367,1591472,12642
1591469,1591472,12642
1591472,1592768,12642
1591470,1591472,12642
1591472,1591480,12642
1590369,1591472,12642
1590361,1591472,12642
1590377,1591472,12642
1774764,2372736,12642
1591464,1774764,12642
1591465,1774764,12642
1592762,1774764,12642
1591475,1774764,12642
1591474,1774764,12642
1750878,1774764,12642
1590379,1774764,12642
1591503,1774764,12642
1591482,1774764,12642
1774764,2372731,12642
1590368,1774764,12642
1774764,2370957,12642
1590355,1774764,12642
1590363,1774764,12642
1590374,1774764,12642
1592604,1774764,12642
1590367,1774764,12642
1591469,1774764,12642
1592768,1774764,12642
1591470,1774764,12642
1591480,1774764,12642
1590369,1774764,12642
1590361,1774764,12642
1590377,1774764,12642
1591464,2372736,12642
1591465,2372736,12642
1592762,2372736,12642
1591475,2372736,12642
1591474,2372736,12642
1750878,2372736,12642
1590379,2372736,12642
1591503,2372736,12642
1591482,2372736,12642
2372731,2372736,12642
1590368,2372736,12642
2370957,2372736,12642
1590355,2372736,12642
1590363,2372736,12642
1590374,2372736,12642
1592604,2372736,12642
1590367,2372736,12642
1591469,2372736,12642
1592768,2372736,12642
1591470,2372736,12642
1591480,2372736,12642
1590369,2372736,12642
1590361,2372736,12642
1590377,2372736,12642
1591464,1591465,12642
1591464,1592762,12642
1591464,1591475,12642
1591464,1591474,12642
1591464,1750878,12642
1590379,1591464,12642
1591464,1591503,12642
1591464,1591482,12642
1591464,2372731,12642
1590368,1591464,12642
1591464,2370957,12642
1590355,1591464,12642
1590363,1591464,12642
1590374,1591464,12642
1591464,1592604,12642
1590367,1591464,12642
1591464,1591469,12642
1591464,1592768,12642
1591464,1591470,12642
1591464,1591480,12642
1590369,1591464,12642
1590361,1591464,12642
1590377,1591464,12642
1591465,1592762,12642
1591465,1591475,12642
1591465,1591474,12642
1591465,1750878,12642
1590379,1591465,12642
1591465,1591503,12642
1591465,1591482,12642
1591465,2372731,12642
1590368,1591465,12642
1591465,2370957,12642
1590355,1591465,12642
1590363,1591465,12642
1590374,1591465,12642
1591465,1592604,12642
1590367,1591465,12642
1591465,1591469,12642
1591465,1592768,12642
1591465,1591470,12642
1591465,1591480,12642
1590369,1591465,12642
1590361,1591465,12642
1590377,1591465,12642
1591475,1592762,12642
1591474,1592762,12642
1592762,1750878,12642
1590379,1592762,12642
1591503,1592762,12642
1591482,1592762,12642
1592762,2372731,12642
1590368,1592762,12642
1592762,2370957,12642
1590355,1592762,12642
1590363,1592762,12642
1590374,1592762,12642
1592604,1592762,12642
1590367,1592762,12642
1591469,1592762,12642
1592762,1592768,12642
1591470,1592762,12642
1591480,1592762,12642
1590369,1592762,12642
1590361,1592762,12642
1590377,1592762,12642
1591474,1591475,12642
1591475,1750878,12642
1590379,1591475,12642
1591475,1591503,12642
1591475,1591482,12642
1591475,2372731,12642
1590368,1591475,12642
1591475,2370957,12642
1590355,1591475,12642
1590363,1591475,12642
1590374,1591475,12642
1591475,1592604,12642
1590367,1591475,12642
1591469,1591475,12642
1591475,1592768,12642
1591470,1591475,12642
1591475,1591480,12642
1590369,1591475,12642
1590361,1591475,12642
1590377,1591475,12642
1591474,1750878,12642
1590379,1591474,12642
1591474,1591503,12642
1591474,1591482,12642
1591474,2372731,12642
1590368,1591474,12642
1591474,2370957,12642
1590355,1591474,12642
1590363,1591474,12642
1590374,1591474,12642
1591474,1592604,12642
1590367,1591474,12642
1591469,1591474,12642
1591474,1592768,12642
1591470,1591474,12642
1591474,1591480,12642
1590369,1591474,12642
1590361,1591474,12642
1590377,1591474,12642
1590379,1750878,12642
1591503,1750878,12642
1591482,1750878,12642
1750878,2372731,12642
1590368,1750878,12642
1750878,2370957,12642
1590355,1750878,12642
1590363,1750878,12642
1590374,1750878,12642
1592604,1750878,12642
1590367,1750878,12642
1591469,1750878,12642
1592768,1750878,12642
1591470,1750878,12642
1591480,1750878,12642
1590369,1750878,12642
1590361,1750878,12642
1590377,1750878,12642
1590379,1591503,12642
1590379,1591482,12642
1590379,2372731,12642
1590368,1590379,12642
1590379,2370957,12642
1590355,1590379,12642
1590363,1590379,12642
1590374,1590379,12642
1590379,1592604,12642
1590367,1590379,12642
1590379,1591469,12642
1590379,1592768,12642
1590379,1591470,12642
1590379,1591480,12642
1590369,1590379,12642
1590361,1590379,12642
1590377,1590379,12642
1591482,1591503,12642
1591503,2372731,12642
1590368,1591503,12642
1591503,2370957,12642
1590355,1591503,12642
1590363,1591503,12642
1590374,1591503,12642
1591503,1592604,12642
1590367,1591503,12642
1591469,1591503,12642
1591503,1592768,12642
1591470,1591503,12642
1591480,1591503,12642
1590369,1591503,12642
1590361,1591503,12642
1590377,1591503,12642
1591482,2372731,12642
1590368,1591482,12642
1591482,2370957,12642
1590355,1591482,12642
1590363,1591482,12642
1590374,1591482,12642
1591482,1592604,12642
1590367,1591482,12642
1591469,1591482,12642
1591482,1592768,12642
1591470,1591482,12642
1591480,1591482,12642
1590369,1591482,12642
1590361,1591482,12642
1590377,1591482,12642
1590368,2372731,12642
2370957,2372731,12642
1590355,2372731,12642
1590363,2372731,12642
1590374,2372731,12642
1592604,2372731,12642
1590367,2372731,12642
1591469,2372731,12642
1592768,2372731,12642
1591470,2372731,12642
1591480,2372731,12642
1590369,2372731,12642
1590361,2372731,12642
1590377,2372731,12642
1590368,2370957,12642
1590355,1590368,12642
1590363,1590368,12642
1590368,1590374,12642
1590368,1592604,12642
1590367,1590368,12642
1590368,1591469,12642
1590368,1592768,12642
1590368,1591470,12642
1590368,1591480,12642
1590368,1590369,12642
1590361,1590368,12642
1590368,1590377,12642
1590355,2370957,12642
1590363,2370957,12642
1590374,2370957,12642
1592604,2370957,12642
1590367,2370957,12642
1591469,2370957,12642
1592768,2370957,12642
1591470,2370957,12642
1591480,2370957,12642
1590369,2370957,12642
1590361,2370957,12642
1590377,2370957,12642
1590355,1590363,12642
1590355,1590374,12642
1590355,1592604,12642
1590355,1590367,12642
1590355,1591469,12642
1590355,1592768,12642
1590355,1591470,12642
1590355,1591480,12642
1590355,1590369,12642
1590355,1590361,12642
1590355,1590377,12642
1590363,1590374,12642
1590363,1592604,12642
1590363,1590367,12642
1590363,1591469,12642
1590363,1592768,12642
1590363,1591470,12642
1590363,1591480,12642
1590363,1590369,12642
1590361,1590363,12642
1590363,1590377,12642
1590374,1592604,12642
1590367,1590374,12642
1590374,1591469,12642
1590374,1592768,12642
1590374,1591470,12642
1590374,1591480,12642
1590369,1590374,12642
1590361,1590374,12642
1590374,1590377,12642
1590367,1592604,12642
1591469,1592604,12642
1592604,1592768,12642
1591470,1592604,12642
1591480,1592604,12642
1590369,1592604,12642
1590361,1592604,12642
1590377,1592604,12642
1590367,1591469,12642
1590367,1592768,12642
1590367,1591470,12642
1590367,1591480,12642
1590367,1590369,12642
1590361,1590367,12642
1590367,1590377,12642
1591469,1592768,12642
1591469,1591470,12642
1591469,1591480,12642
1590369,1591469,12642
1590361,1591469,12642
1590377,1591469,12642
1591470,1592768,12642
1591480,1592768,12642
1590369,1592768,12642
1590361,1592768,12642
1590377,1592768,12642
1591470,1591480,12642
1590369,1591470,12642
1590361,1591470,12642
1590377,1591470,12642
1590369,1591480,12642
1590361,1591480,12642
1590377,1591480,12642
1590361,1590369,12642
1590369,1590377,12642
1590361,1590377,12642
1852522,1855697,12637
1852522,2364109,12637
1852522,2364116,12637
1418202,1855697,12637
1418202,2364109,12637
1418202,2364116,12637
1855653,1855697,12637
1855653,2364109,12637
1855653,2364116,12637
1855688,1855697,12637
1855697,2364109,12637
1855697,2364116,12637
1855688,2364109,12637
1855688,2364116,12637
2364109,2364116,12637
57847,3937873,12640
57847,3937875,12640
57847,3937878,12640
3937873,3937875,12640
3937873,3937878,12640
3937875,3937878,12640
1815287,2705229,86972
10851,3237289,112388
138844,544515,206292
138844,1385339,206292
138844,2002659,206292
544515,1385339,206292
544515,2002659,206292
1385339,2002659,206292
2365633,2365634,91288
1952217,2365633,91288
1952217,2365634,91288
874306,4122123,91289
13225,1460667,91275
13225,930989,91275
13225,2430306,91275
930989,1460667,91275
1460667,2430306,91275
930989,2430306,91275
57304,1512708,91270
2274414,2366387,91340
52515,1336197,91363
52515,2753113,91363
1118984,1336197,91363
1118984,2753113,91363
1336197,1607060,91363
1336197,2092940,91363
2092940,2753113,91363
1937939,1937944,70881
1282991,1937944,70881
1123380,1937944,70881
1937944,3762346,70881
1282991,1937939,70881
1123380,1937939,70881
1937939,3762346,70881
1123380,1282991,70881
1282991,3762346,70881
1123380,3762346,70881
3382330,3382331,236993
1477205,1477206,63523
1477204,1477205,63523
1352562,1477205,63523
1477204,1477206,63523
1352562,1477206,63523
1352562,1477204,63523
1493765,2603786,154524
3631663,3631664,70899
1035254,1470768,99349
2613295,3939695,206324
3932210,3932213,220841
1146623,2414021,86942
2573835,3763951,213488
1727373,3648808,206246
1414166,1727373,206246
1414166,3648808,206246
2060398,2476274,206268
1270633,4163394,134742
2459402,3493298,196885
4719,1113672,27023
2613295,2751746,137194
2494483,2751746,137194
2494483,2613295,137194
1691548,2603786,86919
1296659,2069811,84580
1491918,2200255,84574
5430,1095270,41155
986655,2241616,234472
1487033,3363398,154419
49479,1487033,154419
1317414,3363398,154419
49479,3363398,154419
49479,1317414,154419
2069474,2069475,84553
2069472,2069475,84553
2069475,3309553,84553
2069475,3309482,84553
1658803,2069475,84553
2069475,2818085,84553
2069475,3437636,84553
2069475,3437635,84553
1942218,2069475,84553
2069475,3321154,84553
2069475,3321147,84553
1361123,2069475,84553
2069475,3436132,84553
1686311,2069475,84553
2069472,2069474,84553
2069474,3309553,84553
2069474,3309482,84553
1658803,2069474,84553
2069474,2818085,84553
2069474,3437636,84553
2069474,3437635,84553
1942218,2069474,84553
2069474,3321154,84553
2069474,3321147,84553
1361123,2069474,84553
2069474,3436132,84553
1686311,2069474,84553
2069472,3309553,84553
2069472,3309482,84553
1658803,2069472,84553
2069472,2818085,84553
2069472,3437636,84553
2069472,3437635,84553
1942218,2069472,84553
2069472,3321154,84553
2069472,3321147,84553
1361123,2069472,84553
2069472,3436132,84553
1686311,2069472,84553
3309482,3309553,84553
1658803,3309553,84553
2818085,3309553,84553
3309553,3437636,84553
3309553,3437635,84553
1942218,3309553,84553
3309553,3321154,84553
3309553,3321147,84553
1361123,3309553,84553
3309553,3436132,84553
1686311,3309553,84553
1658803,3309482,84553
2818085,3309482,84553
3309482,3437636,84553
3309482,3437635,84553
1942218,3309482,84553
3309482,3321154,84553
3309482,3321147,84553
1361123,3309482,84553
3309482,3436132,84553
1686311,3309482,84553
1658803,2818085,84553
1658803,3437636,84553
1658803,3437635,84553
1658803,1942218,84553
1658803,3321154,84553
1658803,3321147,84553
1361123,1658803,84553
1658803,3436132,84553
1658803,1686311,84553
2818085,3437636,84553
2818085,3437635,84553
1942218,2818085,84553
2818085,3321154,84553
2818085,3321147,84553
1361123,2818085,84553
2818085,3436132,84553
1686311,2818085,84553
3437635,3437636,84553
1942218,3437636,84553
3321154,3437636,84553
3321147,3437636,84553
1361123,3437636,84553
3436132,3437636,84553
1686311,3437636,84553
1942218,3437635,84553
3321154,3437635,84553
3321147,3437635,84553
1361123,3437635,84553
3436132,3437635,84553
1686311,3437635,84553
1942218,3321154,84553
1942218,3321147,84553
1361123,1942218,84553
1942218,3436132,84553
1686311,1942218,84553
3321147,3321154,84553
1361123,3321154,84553
3321154,3436132,84553
1686311,3321154,84553
1361123,3321147,84553
3321147,3436132,84553
1686311,3321147,84553
1361123,3436132,84553
1361123,1686311,84553
1686311,3436132,84553
45556,1724660,119730
20692,3445625,154554
3046630,3499800,154494
1183756,3572746,220759
62662,1183756,220759
1183756,3572750,220759
3349078,3572746,220759
62662,3572746,220759
3572746,3572750,220759
62662,3349078,220759
3349078,3572750,220759
62662,3572750,220759
2535466,2535609,99308
2535609,2579533,99308
2031713,2535609,99308
2535609,3280692,99308
2535466,2579533,99308
2031713,2535466,99308
2031713,2579533,99308
2579533,3280692,99308
2031713,3280692,99308
1206432,2334002,91206
2833719,2833720,91160
1187890,4261808,234404
71035,2613079,70785
1735616,2995789,119748
2995789,2995794,119748
1735616,2995794,119748
1311491,4240977,119787
39913,1502024,41149
1502024,1931402,41149
39913,1931402,41149
52352,1171483,154454
1904148,3039102,67398
1816051,1816053,70837
226799,2175091,240854
132856,1665471,112263
1671795,1686277,67367
1530662,2574717,206108
1586222,2279313,86807
1670423,2284713,196809
107170,2719825,154359
1509980,3423787,86835
3423787,3499800,86835
1509980,3077200,86835
3077200,3499800,86835
65588,2157747,86870
1339213,1499796,86831
1499796,3092164,86831
1499796,1547450,86831
56827,1499796,86831
929998,1499796,86831
1499796,2373314,86831
1499796,3606825,86831
66867,1499796,86831
1499796,2268674,86831
1499796,3559750,86831
1339213,3092164,86831
1339213,1547450,86831
56827,1339213,86831
929998,1339213,86831
1339213,2373314,86831
1339213,3606825,86831
66867,1339213,86831
1339213,2268674,86831
1339213,3559750,86831
1547450,3092164,86831
56827,3092164,86831
929998,3092164,86831
2373314,3092164,86831
3092164,3606825,86831
66867,3092164,86831
2268674,3092164,86831
3092164,3559750,86831
56827,1547450,86831
929998,1547450,86831
1547450,2373314,86831
1547450,3606825,86831
66867,1547450,86831
1547450,2268674,86831
1547450,3559750,86831
56827,929998,86831
56827,2373314,86831
56827,3606825,86831
56827,66867,86831
56827,2268674,86831
56827,3559750,86831
929998,2373314,86831
929998,3606825,86831
66867,929998,86831
929998,2268674,86831
929998,3559750,86831
2373314,3606825,86831
66867,2373314,86831
2268674,2373314,86831
2373314,3559750,86831
66867,3606825,86831
2268674,3606825,86831
3559750,3606825,86831
66867,2268674,86831
66867,3559750,86831
2268674,3559750,86831
240266,2506692,41195
1504817,1509980,119631
1482278,1482279,70748
1137227,2537969,70742
1307029,2544023,213402
2544023,2998982,213402
145548,2544023,213402
1307029,3765228,213402
1307029,2998982,213402
1307029,3765230,213402
145548,1307029,213402
2998982,3765228,213402
145548,3765228,213402
2998982,3765230,213402
145548,2998982,213402
145548,3765230,213402
1069812,1579637,247104
1441409,2234928,112227
1545933,1580941,154385
1580941,2616704,154385
2991466,3364074,154375
1889,2287580,84534
2755345,3036361,99244
186,1069688,84469
2755345,3036362,99246
3036361,3036362,99246
1582253,2705229,84487
2866401,2914193,99267
42262,1535098,86784
42262,2718062,86784
1535098,2718062,86784
2203352,3362225,154333
54599,1581511,213359
54599,3035250,213359
1581511,3035250,213359
1666045,3219183,67351
1666046,3219183,67351
1666045,1666046,67351
1047239,1204829,50477
1747838,1747839,67357
1747838,1747840,67357
1747839,1747840,67357
1855588,1888048,67352
1556168,1855588,67352
1556168,1888048,67352
1988700,2170036,67346
1883630,2548571,137140
100279,1503961,67242
1775173,2228853,70690
5666,222169,31132
5666,1709212,31132
5666,1538402,31132
5666,1251101,31132
222169,2270607,31132
1709212,2270607,31132
1538402,2270607,31132
1251101,2270607,31132
222169,2573709,31132
1709212,2573709,31132
1538402,2573709,31132
1251101,2573709,31132
222169,1709212,31132
222169,1538402,31132
222169,1251101,31132
1538402,1709212,31132
1251101,1709212,31132
1251101,1538402,31132
9536,1078737,35636
1952217,2361789,91122
2571979,4314463,236831
4314463,4314464,236831
2571979,4314464,236831
1948940,2745220,99169
19951,1035761,99167
3206876,3206877,91109
1204274,2530688,63522
1319596,2530688,63522
1204274,1319596,63522
2236835,2819652,112164
1493763,1493764,63525
1493764,1493765,63525
1493763,1493765,63525
1731035,2832063,112163
554860,3370855,112138
1651035,1954974,63549
1937839,2244982,206013
1271448,2244982,206013
1271448,1937839,206013
1898689,1898690,63495
1142410,3419254,99145
20692,62558,99121
1315485,2018445,12387
3988697,4223040,137004
68685,2337258,26992
1810807,3282880,137044
1810807,3282924,137044
1810807,3282930,137044
1810807,3282926,137044
3282880,3282924,137044
3282880,3282930,137044
3282880,3282926,137044
3282924,3282930,137044
3282924,3282926,137044
3282926,3282930,137044
80214,3046630,137045
84678,2608183,26926
2489610,4264169,213331
3256526,3256544,26938
1467730,2686449,213338
2686449,4364714,213338
1541461,2686449,213338
1467730,4364714,213338
1467730,1541461,213338
1541461,4364714,213338
2991187,2992109,119597
2991184,2992109,119597
2992109,2992125,119597
1074193,2992109,119597
2273399,2992109,119597
67826,2992109,119597
2991173,2992109,119597
1560464,2992109,119597
2343759,2992109,119597
2822872,2992109,119597
2991185,2992109,119597
1559878,2992109,119597
2991224,2992109,119597
2992087,2992109,119597
1294226,2992109,119597
142387,2992109,119597
2834812,2992109,119597
1678317,2992109,119597
2991312,2992109,119597
173729,2992109,119597
2991184,2991187,119597
2991187,2992125,119597
1074193,2991187,119597
2273399,2991187,119597
67826,2991187,119597
2991173,2991187,119597
1560464,2991187,119597
2343759,2991187,119597
2822872,2991187,119597
2991185,2991187,119597
1559878,2991187,119597
2991187,2991224,119597
2991187,2992087,119597
1294226,2991187,119597
142387,2991187,119597
2834812,2991187,119597
1678317,2991187,119597
2991187,2991312,119597
173729,2991187,119597
2991184,2992125,119597
1074193,2991184,119597
2273399,2991184,119597
67826,2991184,119597
2991173,2991184,119597
1560464,2991184,119597
2343759,2991184,119597
2822872,2991184,119597
2991184,2991185,119597
1559878,2991184,119597
2991184,2991224,119597
2991184,2992087,119597
1294226,2991184,119597
142387,2991184,119597
2834812,2991184,119597
1678317,2991184,119597
2991184,2991312,119597
173729,2991184,119597
1074193,2992125,119597
2273399,2992125,119597
67826,2992125,119597
2991173,2992125,119597
1560464,2992125,119597
2343759,2992125,119597
2822872,2992125,119597
2991185,2992125,119597
1559878,2992125,119597
2991224,2992125,119597
2992087,2992125,119597
1294226,2992125,119597
142387,2992125,119597
2834812,2992125,119597
1678317,2992125,119597
2991312,2992125,119597
173729,2992125,119597
1074193,2273399,119597
67826,1074193,119597
1074193,2991173,119597
1074193,1560464,119597
1074193,2343759,119597
1074193,2822872,119597
1074193,2991185,119597
1074193,1559878,119597
1074193,2991224,119597
1074193,2992087,119597
1074193,1294226,119597
142387,1074193,119597
1074193,2834812,119597
1074193,1678317,119597
1074193,2991312,119597
173729,1074193,119597
67826,2273399,119597
2273399,2991173,119597
1560464,2273399,119597
2273399,2343759,119597
2273399,2822872,119597
2273399,2991185,119597
1559878,2273399,119597
2273399,2991224,119597
2273399,2992087,119597
1294226,2273399,119597
142387,2273399,119597
2273399,2834812,119597
1678317,2273399,119597
2273399,2991312,119597
173729,2273399,119597
67826,2991173,119597
67826,1560464,119597
67826,2343759,119597
67826,2822872,119597
67826,2991185,119597
67826,1559878,119597
67826,2991224,119597
67826,2992087,119597
67826,1294226,119597
67826,142387,119597
67826,2834812,119597
67826,1678317,119597
67826,2991312,119597
67826,173729,119597
1560464,2991173,119597
2343759,2991173,119597
2822872,2991173,119597
2991173,2991185,119597
1559878,2991173,119597
2991173,2991224,119597
2991173,2992087,119597
1294226,2991173,119597
142387,2991173,119597
2834812,2991173,119597
1678317,2991173,119597
2991173,2991312,119597
173729,2991173,119597
1560464,2343759,119597
1560464,2822872,119597
1560464,2991185,119597
1559878,1560464,119597
1560464,2991224,119597
1560464,2992087,119597
1294226,1560464,119597
142387,1560464,119597
1560464,2834812,119597
1560464,1678317,119597
1560464,2991312,119597
173729,1560464,119597
2343759,2822872,119597
2343759,2991185,119597
1559878,2343759,119597
2343759,2991224,119597
2343759,2992087,119597
1294226,2343759,119597
142387,2343759,119597
2343759,2834812,119597
1678317,2343759,119597
2343759,2991312,119597
173729,2343759,119597
2822872,2991185,119597
1559878,2822872,119597
2822872,2991224,119597
