director_id,director_name,popularity
3451764,Daisuke Sakou,1.688
2883982,Manami Ito,2.435
94220,Àlex Pastor,10.472
94222,David Pastor,8.273
2271657,Raphaël Aupy,0.615
3949703,Jean-Pierre Vergès,0.151
2178658,Hélène Gautier,1.1
4096466,Cécilia Frojman,0.298
3949664,Charlotte Leloup,0.157
3851704,Eloïse Fagard,0.239
4012213,Sibylle Véron,1.068
3262282,Lucie Lemétais,0.218
4012191,Clémentine Bisiaux,0.057
4012281,Guillaume Maury,0.214
4012209,Benoîte Juneaux,0.865
4678737,Marion Villain,0.004
4012286,Emmanuelle Perez,1.019
4012271,Nabyla Zaknoun,0.575
2767730,Bérengère Weiss,0.622
4061519,Zinedine Boudaoud,0.171
2767726,Lauriane Dervault,0.925
4384986,Nathalie Gillot,0.185
3486534,Agnés Grossmann,0.553
4320556,Anne Gautier,0.092
4331938,Agnès Grossmann,0.266
4117401,Olivier Rozencswajg,0.151
4012216,Fanny Germain,0.785
1050600,Luke Bryant,2.745
2006171,Adam Singodia,0.665
3442217,John Alexander,1.188
1475410,Søren Green,3.235
1438969,Jordan Roberts,4.402
4538254,Glenn Barton,0.008
959380,Teresa Hannigan,3.921
1848190,Jun Takagi,3.01
1251328,Wilton Franco,2.73
1643741,Augusto César Vannuci,0.355
3935769,Sttar Alharbi,0.064
3935814,Mai Mamdouh,0.143
3935775,Mahdi Talib,0.193
1597455,Jonathan Lewis,4.287
2379140,Tony Cash,0.71
1459009,Jared P. Scott,2.174
3951172,Maciej Tarapacz,0.373
4384452,Patrycja Paszkowska,0.028
3998790,Omar Al Badrawy,0.062
3935815,Marwan Abdelmoniem,0.384
3001912,Maribel Sánchez-Maroto,0.008
111603,Jacob Bitsch,5.128
3127033,John Scholz-Conway,1.411
2545000,T.C. De Witt,1.679
4367941,Chad Halvorsen,3.076
4194311,Ted Moran,0.017
3231009,McKeever,15.284
3103279,Guillermo Romero,1.981
2518575,Pablo Desanzo,3.093
1322432,Juan Baldana,1.574
1349594,Karola Meeder,6.276
1380305,Marc Prill,2.791
1703097,Susanne Utzt,1.637
1835097,Stephanie Weimar,1.147
1495300,Ming Siu Goh,0.414
2036869,Sergey Mezentsev,1.333
1562939,Vitaliy Bordachev,1.749
63900,Arthur Cloquet,1.096
2224159,Paolo Zenatello,0.133
4512719,Man Metee Charoenpong,0.189
2337576,Brett Van Dyke,0.48
1736866,Josh Scherba,3.921
2597257,Stephanie Betts,3.182
3888812,Denise Tanchanco,1.212
2673076,Jack Lafortune,0.614
4679756,Bingqi Jia,0.037
2237139,Dan Ogawa,0.459
1441619,Lasja Fauzia Susatyo,1.567
2252829,Джордж Корнилов,0.001
1564507,Gibárti Viktor,1.077
586278,Dénes Orosz,1.837
1671868,Nóra Lakos,2.701
2253034,Julian Weber,0.001
2253035,Katja Schwarz,0.001
2253037,Leo Steinbichler,0.001
2249151,Adam Luria,2.993
2371532,Lily Stuart Streiff,0.059
2371539,František Pospíšil,0.078
2371533,Cyril Podolský,0.122
1464499,František Vystrčil,3.566
1657790,Minoru Oonishi,2.127
1146409,Stasa Strouza-Margariti,0.184
2935383,Nikos Ignatiadis,0.741
3406107,Shirley Stern,0.286
2269806,Leora Kamenetzky,1.652
1488850,Norihiro Matsubara,3.608
65061,Andrea Štaka,3.905
1787366,Christian Johannes Koch,0.364
3327274,유병탁,0.001
3327275,홍득영,0.001
2830576,Veronika Safonova,1.538
3252172,Dina Nikitina,0.937
3252164,Vardan Tumanyan,0.405
3252166,Evgeniy Kharitonov,0.344
3133286,Anna Boyko,0.628
3322072,박상민,0.001
1841692,Rodrigo Graciosa,1.588
3288587,Eduardo Pupo,0.57
3579889,Vasco Hormaeche,0.195
3503937,Aisha Mbikila,0.025
3503266,Negan,0.002
3711139,Haruto Ikegami,1.334
3783124,Tomohiro Urabayashi,1.714
4118219,Takuro Suzuki,0.725
4096485,Kaoru Suzumura,3.087
4108487,Hazuki,1.023
3779404,Hiroto Miyagi,1.371
4022579,Takeru Fujiwara,1.332
4022578,Futoshi Seo,1.73
3245197,Kaori Gotou,2.269
1456805,Yoshiharu Sato,5.716
4108495,Yang Yang,0.939
3581615,Tan Guoqing,0.552
4263726,Lin Ziye,0.525
3243264,Sari Matsumoto,3.465
4096483,Yushin Nakamoto,1.066
3776529,Natsumi Sato,3.98
4096457,Kazuma Sato,1.06
4098406,Fumihisa Akagi,1.166
4176513,Natsuyo Suzuki,2.215
4063567,Huo Chenjia,1.204
3503191,CraftShad,0.011
3270459,He Tairan,0.012
1292417,Rouhollah Hejazi,3.541
3503169,KlimaiStarega,0.101
1734110,Anne-Marie Sangla,0.077
1333663,Randy Wilkins,1.852
2544516,Marc Gélinas,0.02
4198628,Jan Zinn,1.293
40752,Cornelia Ott,1.38
3282124,Julian Burger,1.449
2202158,Mena Vennen,1.541
51085,Yaron Scharf,3.748
3951112,Philipp Kramer,1.085
4205352,Bobby McGee,1.289
2466042,Shakir Hafoudh,1.097
1796072,Scott Kirby,4.025
2217351,Sean Griffin,1.165
3369567,Eladio Núñez,0.017
3369565,Jesús Murciano,0.001
4179588,Phandin Prasongsanti,0.117
543211,Denise Filiatrault,7.958
2210747,François Reid,1.058
1701496,Ben Bachar,0.67
548666,Jang Cheol-soo,3.671
1851422,Lee Yoon-jeong,1.139
1995291,Kim Ui-seok,5.627
150150,Min Kyu-dong,5.454
2544306,Christian Gramstadt,0.248
2547388,Thomas von Bötticher,0.148
2547389,Ulrike Sauer,0.59
2574663,Vincent Huchot,0.059
3262483,Matéo Masnada,0.008
3497711,Thomas Agostini,0.186
3497712,Mégane Guillaume,0.09
3497709,Steeven Ballein,0.018
2080240,Rei Hirano,0.231
1462546,Kleitos Kleitou,0.461
22686,Maria Schrader,17.651
1536413,Klaus Pridnig,1.014
2360798,Vikram Rai,0.935
4054402,Ashley Sandoval,0.244
1569679,Andy Sommer,1.69
2501096,Valérie Amarou,1.46
2500614,Michel Quinejure,0.053
1951349,Nicolas Lévy-Beff,0.521
551520,Suki Medencevic,5.295
1896,Don Cheadle,31.811
2046218,Andrés Pérez Araya,0.151
1905163,Gerardo Calagui,1.412
2544412,Sebastian Saam,0.012
2151576,Yossi Keren,0.149
2151575,Adi Binyaminov,0.637
2151574,Arnon Halachmi,0.152
1271630,Andrey Golubev,2.738
2544246,Cathy Baker,0.001
995432,Juhahn Jones,4.852
2649447,Taichi Maezuka,0.642
3744906,Takashi Ode,0.525
3930383,Wang Lihua,1.148
3968082,Yasubee Akasaka,1.824
3930406,Yuya Sasaki,2.526
3930399,Kuon Senshiba,1.995
4701114,陈新侠,0.727
3370178,Paul Hong,1.306
3370179,Minshan Tsang,1.253
2846500,Juan Romay,0.001
109476,Jean-Pierre Sinapi,1.438
1261548,Peter Lindholm,2.258
2369280,Sergey Vorontsov,0.735
2370912,Valeriy Myznikov,0.681
85150,Jens Lien,3.321
2370416,Miloslav Zachata,1.498
3184804,Jiří Nesvadba,2.743
1577771,Jason Levangie,1.592
1133165,Geo Saizescu,6.954
3175404,Lim Nam,0.446
4499135,Matthieu Courdvault,1.112
2846364,Dominic Robert,0.628
3333997,Hong Duan,0.482
4260209,张铭洲,0.001
3699549,Ema Saito,3.66
4075264,Nene Futamura,4.082
2756604,Miki Kaneko,2.112
288215,Vladimir Popov,4.382
1320817,Dean Kavanagh,5.023
3370825,Dean Brosche,0.253
2371228,Kim Se Joon,0.006
2979758,Guo Xinling,0.257
13614,Deborah Kaplan,12.725
13615,Harry Elfont,6.164
2370891,Marie Procházková,0.001
2111643,Igor Draka,1.299
1945093,Paul Etherington,4.066
2972533,Álvaro Curiel,1.762
1124474,Grégory Magne,1.47
4670377,Sean Convernton,0.236
1852936,Brian Pak,2.164
142603,Julie Dash,3.455
122775,Maria Govan,2.184
549971,Maryam Keshavarz,6.009
1863722,Clelly Arevalo,0.932
1244651,Louis Irving,3.916
4603624,Jason Holman,0.588
1394594,Andreas Lindergård,1.829
53,Peter Stormare,39.004
2435509,Simone Sapda,1.209
1951755,Kouichi Yokomakura,1.165
1951754,Jun Mita,0.598
3502509,Grazio D'Angelo,0.765
2371376,Maísa Zakzuk,1.103
223656,David Súkup,1.754
2370910,Kim Joon-ok,0.001
2370900,František Jurišič,0.084
3820568,Rinuro Suzuki,1.681
3259387,Satoshi Matsubara,0.681
3892554,Shinnosuke Tonaka,0.662
1845865,Chizuru Mori,2.96
1284637,Karina Kleszczewska,1.658
1802869,Camilla Hall,3.22
3768491,Andrew Peloso,0.001
3768493,Jeremy Regoto,0.001
2843991,Han Jae Woon,0.002
2843992,Kim Yoo Ri,0.016
1514641,Thale Persen,4.502
1499887,Yasuhiro Roppongi,4.347
3005154,Seiki Hayashi,1.575
4109326,Aarooshee sood,0.047
4109320,Sanjay Satavase,0.025
4109319,Vinod Rautela,0.007
2481575,Shin Ogasawara,3.665
3157563,Claire Launay,2.186
2797820,Ayaka Uwaseki,3.542
2798966,Yuki Togashi,1.499
3382261,Yu Kawachi,0.256
3285559,Guo Xinyuan,1.494
2852239,spike,2.683
2797965,Takeshi Maenami,5.607
2844510,Takamitsu Hirakawa,0.373
3826620,Craig McKirdy,0.052
4122612,Seishirō Nagaya,1.538
2945480,Shuji Shinoda,1.566
1258616,Chen Xiang,2.861
2176814,Shaun Su,1.352
3622991,Roger Gual,0.844
4724501,李京东,0.064
1429068,Denver Jackson,0.962
2895845,Jie Li,0.001
2382350,Fabio Porcelli,0.126
4102159,Edmur Epifanio,0.224
34357,Abby Berlin,4.665
3476214,Jalil Zangan,0.052
3755358,노준석,0.001
2842825,Oh Mi-Kyeong,0.02
2479316,Sharmi Pandey,0.103
2284860,Shaket Banerjee,0.612
1860574,Shania Punjabi,4.223
4282741,Heru S Ningrat,0.012
1873225,Ical Tanjung,4.663
2056575,Encep Masduki,0.515
3987087,Chep Irman,0.077
1518695,Emil G. Hampp,0.917
2573063,Usman Gumanti,0.461
4293067,钟智行,0.896
3633509,Hawre Mustafa,0.001
4418684,Leon Buchholz,0.376
1193817,Zbigniew Ziembinski,6.423
3934796,Ayman Nasser El Din,0.005
3633520,Karan Gaggar,0.153
1272567,Shivani Joshi,5.032
3633519,Sagar Uchil,0.229
3633521,Anubhav Srivastav,0.185
2967923,Himanshu Arora,1.395
1373399,Antonis Kokkinos,1.153
3934816,Randali Kdeah,0.142
2314941,Jana Zvoníčková,0.568
2713394,Hana Marečková,1.035
2078352,Nicola Sorcinelli,0.746
149887,Jason Scott,5.3
2438669,Ingrid Wevang,0.164
3767514,Tim Evers,0.001
2627982,Peter Scholl,0.301
2392441,Stephen Zechariah,0.188
1254564,Ben Singer,0.522
2459213,Torrian Crawford,0.922
3596229,Mariano Gatti,0.134
1168384,Oswaldo Loureiro,5.587
3633578,Fengsheng Liu,0.54
3935045,Fakhr El Din Salah,0.143
2370245,Ella Tukhareli,0.257
2370246,Надежда Моисеева,0.005
4418492,Hideo Nakazawa,0.001
3028097,Dalimil Řehák,1.415
3011931,Fedor Kaucký,2.442
2370138,Mitchel Reichgut,1.39
3978656,František Petřík,0.589
4569288,Martin Barta,0.697
2329746,Martin Král,2.044
3475535,Mark Schiemann,0.207
3928332,Craig McEwen,0.004
3146638,James Boshier,0.316
3928438,Lori Hutton,0.002
3928402,Michael Ferraro,0.002
1959901,Sean Frewer,1.794
3928458,Patrick Carroll,0.001
1837725,Gábor Garai,1.074
4320767,Emil Lukács,0.186
1512324,Isti Madarász,3.695
3072634,Robert Schramm,0.028
2621636,Sebastian Uthoff,0.117
2490750,Brian Morante,1.784
3410435,Chris Martin,1.289
2613021,Casey Leonard,1.043
2815340,Gary Doodles,1.669
2958267,Adolf Lachkovič,1.05
234362,Reinhard Hauff,5.068
1992868,Bang Soo-in,1.137
49069,Luciano Tovoli,6.464
1248729,Gloria Clokey,3.681
129534,Art Clokey,3.758
65856,Eric Leighton,7.452
1453521,Tom Gasek,1.084
1454033,Harry Walton,3.49
1758244,Francesca Maudslay,1.387
3286324,Pablo Tocino,0.001
3813643,Lorena Martínez,0.002
3288173,Álvaro Lara,0.329
3813609,Ana Element,0.001
1418569,Stéphanie Renouvin,1.175
3287610,Sherwin Viray,0.001
3110087,Trice High,1.786
1482546,Timothy Paul Taylor,0.685
3389859,Jaeho Ryu,0.041
4401381,حسن يوسف,0.001
3247826,Fadi Benni,0.001
3247824,Husein Alrazzaz,0.002
4303528,Xie Jiu ru,0.005
4275221,Joxan Goñi,1.066
126886,David McFarland,4.536
81020,Benjamin Ross,8.07
4268627,Silvestras Polinauskas,0.012
4268997,Klaas Slot,0.171
1880424,Jan Dorresteijn,0.358
2633738,Shimomukai Eiki,0.273
1508373,Alojz Hanúsek,1.625
3723325,Despina Grammatikopulu,0.001
3723323,António Cascais,0.001
4558058,Jesse Tarnoff,0.001
3125195,Andrey Kliminov,0.669
1961158,Ai Xiaoming,0.09
3105330,Joy Ash,0.725
1645725,Phil Broadhurst,2.729
4556897,Lu Chen,0.313
3726848,Hiroshi Sato,0.034
3064202,Sonomi Norimi,0.466
4419448,Ollie Killip,0.001
4556628,王岩,0.001
3430738,Srimanta Senguptta,0.784
2393473,Domas Petronis,0.811
2020175,Yoshinori Nagasawa,0.555
4585286,Abdullah Al Turkumani,0.015
4420053,Celso Bernini,0.171
4556377,Wang Chuan Lin,0.007
2144737,Dorgival Felix da Silva,1.164
2399321,Tsuguyasu Uchiyama,0.878
1481754,Shōta Tsukuyama,0.969
1808972,Akio Watanabe,2.512
1481685,Kazunari Niigaki,1.191
1481812,Motoki Matsumoto,1.117
1495400,Megumi Noda,2.236
2399136,Yasuhito Murakami,3.111
1481813,Kazuo Watanabe,0.702
2399135,Takao Hasegawa,0.921
2399131,Masahiro Kitajima,1.599
2399193,Motoki Matsumoto,0.53
1047244,Jun'ya Yamazaki,2.715
1481752,Kazuyuki Igai,0.363
4556470,施磊,0.001
4556666,刘骐嘉,0.001
3523151,Keith Wilkes,0.496
240473,Klaus Feichtenberger,1.387
4096378,Javier Yerandi,0.372
1187987,Martin Meyer,0.239
2782841,Jürgen Schulz,0.372
3831999,Gert Stallmann,0.029
1805865,Melisa Kurtay,0.697
1316076,Johnny Shipley,0.84
2233341,Rob Sixsmith,3.011
2527584,Kim Min-chul,0.083
2223446,Mario Bianchi,0.426
2223444,Anna Forghieri,0.377
1621609,Marco Garofalo,2.264
3326915,Seo Ki-seok,0.063
3299473,Park Hyo-jin,0.016
2069691,Lee Sojin,0.082
1254837,Go Inoue,7.397
1566046,Shin Kono,4.197
2143299,Lyara Oliveira,0.025
4223649,Go Min-seok,0.135
1168862,Yves Montmayeur,6.443
52266,Olli Dittrich,7.365
5645,Anke Engelke,9.433
1700745,Anneleen Koppert,1.866
3368329,Gillian Parker,0.178
1586545,Yap Ee Jean,0.717
549399,Nizam Razak,1.03
3161943,Leo de Haas,0.032
929616,Marina Rice Bader,3.524
2841133,Azad Nazerian,0.001
1397788,Jean-Philippe Bernier,2.39
3250159,Ahn Jaeho,0.833
3695137,Nate DeLorimer,0.063
3706862,Sterling Church,0.127
1837492,Brittany Ruiz,1.511
3499623,Byron Eliazim,1.329
36048,Yoram Astrakhan,1.774
3705776,Jeffrey Pallotta,0.064
3695152,Megan Morman,0.064
66493,Sunday Boling,7.106
2841705,Maxime Charron,0.132
223719,Sherif Arafa,6.871
1185908,Ahmed Maher,0.893
226423,Ahmed Mekky,9.29
1210055,Marwan Hamed,3.207
1257711,Makoto Raiku,2.587
3451608,Weijing Zeng,0.001
1691287,Edoardo Ferraro,0.157
3367838,Giampaolo Marconato,0.033
3310684,Paolo Colasanti,0.6
3367867,Dario Campione,0.082
1592469,Kinga Lewińska,1.273
4688997,전산,0.001
557986,Roman Prosvirnin,3.004
1342737,Zoltán Miklósy,1.112
1810059,Attila Herkó,0.344
1813332,Viktor Smutný,1.2
3368308,Marion Grépin,0.147
2245973,Boris Bincoletto,0.342
3368177,Matthieu Di Paolo,0.637
3368311,Florine Mikusinski,0.311
3368314,Tiphaine Trocmé,0.901
3368258,Arthur Dagallier,0.179
2694357,Miira Karhula,0.386
2999794,Badrish Patil,0.181
112028,George Roy,4.813
2725976,Jake Rogal,0.269
3034740,Daniel Amigone,1.165
2659338,Thomas Odelfelt,1.618
1909334,Narong Charuchinda,1.49
636517,Agustí Vila,2.103
2716722,Cristian Orellana,0.679
1979485,Ricardo Carrasco,4.193
2170583,Claudia Iglesias,0.064
3497213,Mohamed Hassan,0.197
3496677,Амол Сурве,0.001
2882645,Sultan Mirzakhmedov,1.109
2369904,Olim Irgashev,0.325
3497298,Azamat Irgashev,0.543
3895511,Valentina Zhirnova,0.127
3895507,Abror Bakirov,1.234
3895502,A. Aymurzaeva,0.246
3895488,M. Sufiev,0.005
2557177,Sh. Zunnunov,0.571
3895492,Renat Usmanov,0.538
3895520,Larisa Lagutina,0.528
3497121,李文岐,0.011
3497112,李文崎,0.002
3350014,Hongyan Liu,0.564
3350016,Xiaolei He,0.205
3350018,Zhongbin Teng,0.112
3350017,Dazhi Huang,0.736
3350015,Wei Xu,1.008
2888510,Aziz Alaca,2.422
3456094,Jayprasad Desai,1.537
2470771,Pavel Kopta,1.105
3981390,المثنى صبح,0.002
131374,Tetsu Maeda,7.463
3464571,Yalçin Yadel,0.532
4556462,Süreyya Karakuş,0.008
1228033,Austin Jack Lynch,5.421
1843624,Jason S.,4.557
1160639,Hari Nair,1.438
3121399,Hossam Ali,0.012
1696639,E.J. Enríquez,0.6
2040812,Iliana Sosa,0.921
3036286,Daisuke Nishimura,2.054
3767513,Da Jun,0.146
237650,Richard M. Nathan,0.479
1238695,Kiruthiga Udhayanidhi,8.457
3632074,Diviyanathan. S,0.064
4267365,Ade Siti Rahma,0.058
3540342,Ain Prosa,0.473
4113013,Katalin Jánosy,0.372
2984071,Jozef Mifkovič,1.32
3767415,雷凡,0.001
3767414,陈刚,0.001
1149623,Anca Miruna Lazarescu,2.352
3165978,Cheng Zhi Chao,0.77
3419636,Bogdan Stachurski,1.167
2197853,Christopher Gerisch,0.086
3913590,Tom Pallai,0.469
1402043,Arthur van Merwijk,0.403
3623596,Marián Vojtek,1.533
2204386,Arun Pawar,2.481
1704168,Ricky Ko,7.133
2985474,Jagadeesh Sundaramurthy,0.489
3632273,Arun Koushik,0.452
2905926,Wei Huang,1.537
4267608,Clemente Tribaldos,0.001
1390570,Vasili Ordynsky,3.797
2193513,Irina Khimushina,1.819
239722,Leonid Filatov,5.051
2193515,Olga Medynskaya,1.782
3968386,Ahmed Abdel Aziz,0.556
3632364,علي المؤذن,0.002
2492564,Golam Sohrab Dodul,0.55
2088141,Anya Krasnikova,0.148
2434805,Deborah Espect,0.109
2197297,Joe Starrs,1.135
3389938,Leo Miranda,0.546
1147685,Adirek Phothong,1.204
2209143,Nininha Médicis,0.526
2209142,Rafael Faustini,0.403
2368920,Fahad Nur,1.508
1993151,Daniel Herman,1.547
2343707,Mojmír Kučera,0.454
3794710,Lee Eung-gu,0.458
1251093,Madeline Queripel,3.079
2351390,Atif Rathore,3.007
2727517,Lída Papežová,0.028
2632706,Vladimír Mráz,0.226
4321339,Oil Savit Keawtavee,0.084
75990,Marc Gracie,4.116
2368932,Jason Stephens,0.962
3242558,Dmytro Yashenkov,0.643
2239734,Sébastien Gros,0.496
2997714,Eric Vromont,0.066
2997721,Thibaud Silvestre,0.349
2071835,George Belfield,0.515
3933480,Li Wei,0.77
1280711,Li Chengru,11.29
3933482,Ju Xinhua,0.346
3933481,Li Wei,0.625
1082397,Jim Brown,2.125
4418407,Phil Gries,0.494
4418377,Bruce Conque,0.06
3282457,John M. Bishop,0.001
545532,Alan Lomax,2.645
3933510,Akram Kamel,0.027
3169133,Jang Eui-soon,0.239
3933354,陈鲁,0.001
1373888,Sotiris Tsafoulias,2.398
2072601,Devon Hoff-Weekes,2.153
3004234,Jessica Hughes,0.618
2111528,Anoop V. Shylaja,0.049
3661522,Praveen Chandran,0.231
37614,Thomas Langhoff,6.629
4417770,Doug Syrota,0.043
4417777,Milt Isnor,0.048
4531460,Matt Carvette,0.952
4531228,Dan Opsal,0.151
4422914,Richard A. Preuss,0.642
4531494,Jacob Jeffries,0.619
92661,Javier Veiga,7.503
3235254,Kim Gi Jin,0.035
2189809,Niall Mooney,0.694
1458302,Mikołaj Sprudin,1.077
4322769,Shobhit Sharma,0.088
4322766,Madhav Bansal,1.014
4322765,J Davin,0.344
4322768,Gurpreet Guri,0.24
13563,Norman Jewison,11.756
225228,Abe Burrows,4.969
2793766,Madhesh Manickam,0.334
1599566,Guhan Senniappan,2.7
105897,Feliks Falk,6.744
3244700,Cho Wook Hyung,0.182
2710482,Hui Yu,2.115
1967067,Neslihan Demirer,0.479
1344777,Ho-Yu Chen,0.081
1788630,Ayhan Önal,0.714
2899609,Hanne Tømta,0.103
995512,Hallvar Witzo,0.103
39328,Didier Tarot,2.944
1056143,António Escudeiro,1.494
2719610,Pat Gauvin,0.001
1382690,Patrick Gazé,5.991
2533539,Joachim Haupt,0.001
1775168,Johanna Leuschen,0.001
1787902,Darren Sharam,0.028
2053451,Vitor Mafra,1.589
1850222,韩洋,2.402
2553490,Tom Mallion,0.002
1204298,Louie Quirino,1.284
3770922,Kim Hankyu,0.183
3770923,Yang Jinhee,0.102
2031620,Eduardo Bunster,0.941
3304507,Eduardo Ibañez,0.916
3020516,Carlos Arias,2.619
3642586,Choi Junseok,1.113
3642587,Jung Handeul,0.323
3642580,Kim Minsoo,1.55
3642581,Hong Jinhee,0.72
980790,Andrei Grinevich,1.725
3287201,Kim Yi Kyung,0.002
3247082,방일,0.027
1488899,Arie Kriting,7.064
3287172,张健伟,0.001
1494644,Rich Paisley,1.807
1235310,Jeff Davis,9.682
37021,Mike Elliott,9.472
51898,Óscar Faura,8.109
51894,J. A. Bayona,13.44
73864,Antonio Albanese,6.154
1788880,Wolfgang Frank,0.001
3498857,Kohei Yoneyama,3.217
2771342,Koji Kase,3.41
22506,Andi Wecker,2.366
2432379,Nedal Sejari,2.085
3138239,박성재,2.225
3316782,조화선,0.001
2190893,Tom Gelo,0.846
1067354,Andrea Katzenberger,4.733
3033783,Franziska Hörisch,0.076
1742828,Philipp Scholz,4.284
2888671,Charter McCloskey,2.048
1296849,Michael D. Cohen,6.419
2598440,Dan Siegel,0.218
1430129,Palle Skibelund,2.846
131891,Ranjit Kapoor,5.116
2035337,Veronika Tyron,1.21
1545122,Vladlena Sandu,4.556
2543239,Philippe Roberge,0.042
3811864,Sandra Gallego,0.557
2589997,加藤裕将,0.249
2542917,Aleksey Molochnik,0.323
1750837,Ana Fabrega,4.304
1033723,Geneviève Poulette,1.775
2249737,Mathieu Lalancette,0.001
2118042,Abdiel Anselmo,0.209
2656256,Abdiel Anselmo,0.002
2543290,Anne-Marie Sylvestre,0.311
1318520,Astrid Sieben,4.382
2341475,Lukas Kudapcenka,0.641
2341592,Francesc Prat Duten,0.494
2341474,Tautvydas Savukaitis,0.314
2341454,David Meanti,1.904
2034176,Evelina Verčinskaja,1.495
2543123,Charles Courcier,0.102
1709460,Jessica M. Thompson,1.85
1297706,Gints Bērziņš,2.127
2955940,Jānis Eglītis,1.585
998675,Nurul Alam Atique,1.285
985113,Giasuddin Selim,4.241
2278384,Sudipto Roy,3.14
2538254,Chandril Bhattacharya,1.585
1195538,Neil Gibbons,3.116
1195539,Rob Gibbons,2.916
2223851,Sajad Avarand,0.525
4431028,刘玉龙,0.001
4431029,梁碧波,0.001
1259794,Tapio Leopold,4.596
110676,Atsuko Fukushima,5.075
1724582,Kun Zsuzsanna,0.2
3495317,Zlatica Miezgová,0.153
78409,Lena Koppel,4.754
1429196,Károly Ujj Mészáros,0.638
2901284,Giannis Spyronis,0.008
2901283,Thanasis Iatridis,0.865
3957223,Kim Yong-Jin,0.367
4584948,Julian Böttcher,0.044
2957259,Sarah Nakic,0.014
4573884,Frederic Boegel,0.004
3941823,Hironori Kubota,0.069
2464436,Yasuhiro Kato,0.893
1641777,Yoshiya Nagasawa,1.719
3115404,Ayako Kanemaru,4.882
3170607,Ichiro Daizu,0.568
2192005,Yukie Sakou,3.672
3152918,Che Yun-mi,0.337
3239189,Akane Sato,3.361
1853494,Spencer Wan,5.79
3073288,Choi Kyeong-ho,0.239
3073306,Choi Ki-seok,0.729
3073305,Park Byeong-san,0.111
2823933,George Orlov,0.923
2823931,Vladislav Bayramgulov,1.71
2823925,Natalia Malygina,1.394
2823918,Andrey Belyaev,1.397
2823941,Roman Kozich,0.774
1829921,Oleg Uzhinov,2.941
2823914,Ilya Trusov,2.264
2023980,Marina Nefedova,1.68
2825301,Olga Baulina,1.885
1787315,Barry Cawthorn,0.92
1787323,Luke Swann,1.319
1912080,Jonathan Moore,0.603
4045987,Chie Hashimoto,1.479
2160407,Tomoko Tsuji,1.774
2887369,Sayumi Yokoyama,4.351
3099291,Yoshiyuki Saotome,1.289
4046028,Mayumi Seki,0.636
2211099,Eiichi Tominaga,3.027
3369004,Alireza Rabie Moghadam,0.523
1472557,Thomas Klees,0.011
2126586,Pushpdeep Bhardwaj,0.286
3369411,Jie Shi,0.049
3259032,Hiroshi Nagai,0.011
1108020,Eiji Kamikura,4.859
3369176,Masanori Taguchi,0.062
1667797,Norikazu Azuma,0.895
3369177,Hiroyuki Jujita,0.008
3369195,Norihasa Mikami,0.088
3369356,Julian Hills,0.026
4320141,Kane Vallance,0.062
4320142,Kieran Fisher,0.006
4320404,Ian Martins,0.012
4320150,Fynn Wigginton,0.112
4320405,Luca Pitrolino,0.001
4320408,Shama Razzaq,0.001
3386221,Ohara Kazutaka,0.518
2368281,Nusrat Shaheen,0.118
1608951,Yukio Sato,0.98
4319468,Thiago Mabel,0.001
3701561,Kenichi Endo　,1.666
1406387,Takashi Nishihara,2.642
2367433,Asim Ali,0.827
4325285,Mahmoud Abdel Tawab,0.001
1299286,Raphael Vieira,2.654
2367519,Elisabetta Zenatti,1.216
2367394,Imtiaz Ijaz Khan,0.002
2367395,Awais Javed,0.027
3181426,Hiroyuki Nakata,0.637
2640838,Valentin Chernovol,0.422
1437990,Rushan Iksanov,0.612
1437989,Stanislav Dovzhik,2.033
49846,Anna Justice,5.179
1361459,Igor Panyushkin,0.001
44962,Paul Costello,4.969
130694,Richard Dennison,0.979
2220143,Cláudia Machado,0.565
1896939,João Paulo Mendonça,2.364
2022700,Ruslan Malikov,0.895
1750424,Ahmet Hoşsöyler,1.851
3084938,Tuğba Alkın,0.48
3084939,Tuba Çukurbağlı,0.515
3084941,Pelin Şenoğlu,0.08
3078780,Ryo Takebayashi,1.044
3932570,Kei Tominaga,1.096
3078781,Kazuaki Kuribayashi,0.888
3932572,Shunsuke Saito,1.13
2126517,Ademar Guerra,0.022
2494280,Gyula Nagy,0.012
2837703,Akihiko Shigemitsu,1.35
2054205,Alberto Rodrigues,0.465
2255503,Leo Pinheiro,0.701
1702204,Mú Carvalho,4.817
1793602,Xiao-Lei,0.006
21072,Cornelia von Braun,2.182
2727239,Roger Héroux,1.968
2441997,Masami Kadowaki,0.71
2364083,Carlos Lenin,2.107
3232523,Henri Zaitoun,1.036
1155695,Dias Gomes,6.633
4271463,Brent Gundesen,0.049
116602,Frederico Serra,4.512
2249443,Věra Marešová,1.315
1652509,Zdenka Skřípková,0.785
2996451,Stephanie Wessell,0.205
1261648,Leonie Luttik,3.669
2342513,William Koike,0.162
1735115,Juanesta Holmes,2.738
4296378,David Warter,1.532
2301601,Sameli Muurmäki,0.146
2301599,Kerkko Kuha,2.052
2301602,Anki Lappalainen,2.657
221391,Hagen Mueller-Stahl,1.656
1878295,Sarah Miles,1.163
2337281,Liam Gibb,1.329
2337305,Hayley Potter,1.186
2337306,Stephen Murray,0.657
2337223,Fiona Pegram,2.001
2337224,Kate Powis,2.25
3793202,Blake McGrow,0.706
2437328,Raphaël Massicotte,0.6
