composer_id,composer_name,popularity
1553701,Takashi Watanabe,2.326
555332,Koichi Sakata,2.262
4386402,Krzysztof Kossowski,0.023
19951,Jonathan Goldsmith,2.797
132583,Phil Marshall,3.783
1132507,Jaromír Dlouhý,3.367
3974276,Petr Řezníček,0.636
3643071,Derek Rowe,1.172
548007,Eiji Kawamura,4.301
555319,Osamu Shooji,1.158
3046794,Hasan Özsüt,1.988
1043355,Yıldıray Gürgen,2.867
1448583,Josh Debney,0.517
1573300,Nobuaki Nobusawa,3.451
2654331,Akira Kosemura,2.763
1265351,Eugen Doga,3.569
2151785,Guy Mezig,1.273
18508,Peter Thomas,3.389
3770376,Otohiko Fujita,0.968
58289,Michael Tavera,4.64
3071821,manzo,0.575
1085206,Saeko Suzuki,0.796
3271334,Takeshi Nakatsuka,1.691
2084344,Márcio Lomiranda,1.627
2132681,Carlos Wagner Goulart,0.565
2081317,Walner Bento,1.672
2408255,Vaibhav Bundhoo,2.156
1175480,Richard Gonzales,1.177
48141,Titus Vollmer,1.094
2749997,Robert Marderosian,2.05
2749999,Aron Marderosian,1.86
2750002,Tristan Beltrami,1.816
964209,Ben Decter,2.122
2749995,Justin Kamps,0.77
1818111,Troy Hardy,1.008
2581949,Eduardo Garrido,1.729
2755345,Carlos Cantos,0.56
68701,Carl Johnson,4.199
1948940,Ugur Ates,1.823
4727878,Damian Kotwica (GLADIUS),1.109
1090864,Sean Callery,5.923
1007917,Michael Corcoran,3.733
2087683,Giacomo Cosenza,1.344
1732315,Hynek Schneider,0.544
1382580,Larry Grossman,2.251
66715,Elliot Lawrence,3.671
2354722,Kimberlee Wertz,0.715
2357429,Patrick Vaccariello,0.162
1691182,Glen Roven,1.096
1703944,Michael John LaChiusa,0.359
1437483,Alex Lacamoire,1.522
68437,Adam Schlesinger,1.156
2357427,Steven M. Gold,0.092
1105771,Dick DeBenedictis,2.45
963406,Scott Wittman,2.589
9251,Marc Shaiman,9.096
719,John Morris,6.195
2351884,John Berkman,1.093
4719,Questlove,10.158
1927806,Mark Hummel,0.616
1164263,Gary Barlow,11.161
1880470,Mel Marvin,0.941
2351995,Peter Howard,0.533
1396191,Ian Fraser,1.168
1359179,Michal Rataj,2.641
1037933,Tamás Deák,2.911
1731974,Thom Hahnreich,0.112
1638571,Adrian Corker,0.252
1459495,Michael Kohler,3.175
1290928,Reg Tilsley,0.921
44505,Berto Pisano,3.044
47452,Lee Holdridge,6.194
3898937,Masaki Takano,0.328
1116280,Kevin Riepl,4.028
1605746,Jan F. Fischer,1.939
4587812,Sarthak Nakul,0.441
575427,Iskender Paydaş,1.415
47203,Murray Gold,8.106
68685,Ron Grainer,3.618
4258406,MONACA,1.361
2152661,Drew Fitzgerald,0.08
2026987,Matúš Široký,1.151
2585214,Suguru Suzuki,1.147
1802871,Kris Bowers,19.436
512968,Alfi Kabiljo,3.058
2067954,Minami Nozaki,1.618
3009588,Cian Ciarán,1.464
2381368,Jacek Tarkowski,0.877
4559935,Benjamin Lees,0.358
1450579,Jack Arel,0.6
72268,Atli Örvarsson,9.853
1631438,Liz Lawson,1.47
1793268,Tsuneo Imahori,1.583
2863,Nathan Larson,5.659
117842,Blake Leyh,3.704
28156,J. Peter Robinson,2.768
10851,Ramin Djawadi,11.498
1484972,Christopher Kaller,3.308
1541694,Evyen Klean,5.636
2047651,Sean O'Meara,0.841
1828148,Allegra De Souza,0.838
2024850,Jennifer Reeve,2.851
552333,Takatsugu Muramatsu,4.2
1492510,Adam Taylor,4.095
1844065,Benjamin Pinkerton,3.584
1844480,John Rowley,4.742
1844035,Mikaila Simmons,1.501
1581511,Michael Perlmutter,3.235
1963279,Michael Peter Olsen,0.72
1096472,Hans Posegga,2.899
26064,Joel Goldsmith,7.074
1556494,Rick Chadock,0.837
1586485,Vladimír Godár,0.702
1495651,Evgeniy Krylatov,2.258
2668343,Natalya Stroeva,0.774
53017,Blake Neely,7.522
4382478,Adham Shaikh,0.001
1311490,Yoshichika Kuriyama,3.706
1311491,Shiho Terada,2.831
959,David A. Hughes,1.637
1317177,Shinkichi Mitsumune,2.446
139605,Leon Klatzkin,1.266
1366007,Ron Wasserman,6.215
2210142,Nilotpal Bora,0.882
27582,Jim Lang,6.042
1673479,Anton Monsted,1.823
4397265,Felix Meagher,1.218
6201,Baz Luhrmann,22.636
1205939,Angela Little,3.602
3716251,Kara Talve,3.263
75251,Harry V. Lojewski,1.189
37,Alan Silvestri,9.439
1338787,John Carl Parker,2.814
20897,Bruce Broughton,6.229
88117,Christine Woodruff,2.342
937905,Mario Millo,2.054
1433355,Cahit Berkay,2.81
2693815,Ladislav Matějka,0.895
2399773,Ungars Savickis,0.757
33782,André Hossein,1.539
1693568,Lindsay Wolfington,2.909
1364801,Kevin Banks,4.4
224329,Jack Wall,2.176
64156,Trevor Morris,5.384
20460,Molly Nyman,2.671
20459,Harry Escott,2.19
1493983,Jon Ehrlich,5.128
1999,Ed Shearmur,10.23
2055961,Benjamin Ingrosso,11.516
3741337,Jacob Werner,0.077
3738807,Michael Oliverio,1.082
1882927,Yasser Abdel Rahman,1.445
5930,Norman Orenstein,2.262
2171282,Lothar Struff,1.17
1723187,Allen Simpson,1.298
1084899,Paolo Vivaldi,3.409
2745220,Esat Bargun,1.111
1870006,Ken Arai,3.622
1047239,Eishi Segawa,5.269
937895,David Wingo,3.534
1176802,Kuniyuki Morohashi,2.67
3809672,Tavito Nanao,4.687
2725280,Marcelo Sepúlveda,2.067
89862,Elizabeth Parker,0.468
1594196,Sricharan Pakala,0.782
1835714,Miho Tsujibayashi,1.621
1123764,Santhosh Narayanan,11.245
4663835,Mehdi Hosseini,0.02
4663834,Mohammad Fereshteh Nezhad,0.002
1761829,Pavel Esenin,1.784
1682801,Francis de Veyra,1.3
59811,Bear McCreary,16.284
2195611,Gregory Sweeney,1.455
1622443,Michael Baber,3.181
2061314,Tanya Love,0.606
111270,Waylon Jennings,12.233
1796491,Jay Alfred Smith,1.138
1797559,Fred Werner,2.663
1169818,Richard Bernard,2.799
1128473,Toshiyuki Kimori,3.066
1667126,Jarrad Wright,11.512
3604784,Nelson Rodriguez,0.241
3604793,Robert J. Escandon,0.009
2950210,Peter Saville,1.915
3380500,Zoë Ellen Bryant,0.403
3178159,Jack Thorburn Matthias,0.013
3604405,Farouk El Sharnoby,0.275
2357137,Mohsin Javed,0.475
1811028,Shoaib Farrukh,1.707
1811027,Farrukh Abid,1.823
2095461,Sofia Hultquist,2.121
1285806,Ian Hultquist,3.01
1531361,DeVoe Yates,0.694
1529999,Gabe Hilfer,5.823
2071820,Jordan L. Ross,1.131
1411568,Björn Baummann,1.246
986759,Patrik Eklund,5.631
551482,Stephen Rennicks,4.112
3435837,Ari Barroso,0.007
1771237,Keiji Inai,4.318
1876240,Gin,1.663
1736272,Even de Tissot,0.136
96796,Jacques Ertaud,5.474
7657,Julian Nott,3.465
12185,Hajime Mizoguchi,4.445
48771,Karim Sebastian Elias,2.118
82468,Naozumi Yamamoto,5.052
1373652,Fabrice Aboulker,1.406
992867,Makoto Yoshimori,2.769
2123514,Yoshiaki Dewa,2.332
2295855,Kakeru Ishihama,2.169
2201512,Keigo Hoashi,3.545
3233982,Chae Hana,0.182
3233951,Gim Jeonga,0.295
3233983,Gim Dalu,0.162
3145525,Yui Arima,2.198
139560,Guy Fletcher,7.511
2378542,onetrap,0.966
1081277,Dieter Holesch,1.002
135699,Niclas Fransson,3.857
1741887,Ulf Turesson,1.788
1128346,Hiroshi Ogasawara,2.415
1316533,Motoyoshi Iwasaki,1.63
2400975,Yuusuke Mochida,0.99
2400955,Hiroyoshi Oosumi,4.134
2400954,Kentaro Anai,5.104
2400978,Seiji Miura,0.675
1449792,Takeshi Ike,1.991
2400977,Toshikazu Minami,0.656
2211516,Hiroshi Sasaki,1.084
1705475,Takuya Watanabe,0.685
13083,Mark Kilian,5.905
46353,Daniel Licht,5.102
230125,Jerrold Immel,3.334
1638138,Glenn Richards,1.66
67329,George Kochbeck,2.626
1835751,Uğur Akyürek,2.236
1074002,Martin Němec,4.323
1617931,Jiří Václav,2.076
1372389,Hiromi Mizutani,6.966
1337315,Ray Parker,1.564
2726767,K.S. Yoshimura,0.022
2726768,Takao Naoi,0.576
1293988,Kate Freund,3.966
78373,Reiko Yoshida,14.56
2949076,Tomohiro Arai,0.634
223722,Omar Khairat,4.268
2444589,Israel Marco,0.05
2692479,James Everingham,0.878
1785024,Shashwat Sachdev,0.729
1950066,Cem Tuncer,0.853
1092855,Nail Yurtsever,1.432
2223699,Faizal Khan,0.533
3372383,Hans Hafner,1.965
4691576,Pivo Deinert,0.392
1041321,Michal Pavlíček,3.696
938722,Ole Fick,4.267
3686657,Josh Molen,0.808
3551421,Strike Audio,0.839
3680815,Mibe,1.411
1772515,Satoshi Hono,1.954
2902027,Kengo Tokusashi,0.547
2902025,Mizuto Suzuki,1.046
2387726,Joseph Guigui,0.343
1416204,David Dahan,0.029
2930697,Anton Schwarz,2.565
2618913,Eliška Blauberová,0.031
4236758,Brandon Marchant,0.018
4236757,Paul Anstey,0.009
1908811,Dennis Impink,1.598
2314973,Hiroshi Sakamoto,0.603
32779,Stu Phillips,3.683
10494,Bill Conti,6.675
1344965,Doug Timm,1.228
1941001,Christopher Klatman,2.989
931884,Félim Gormley,8.14
14930,John Addison,6.591
1324532,David Bell,2.442
229862,Richard Markowitz,4.047
1452797,Jeff Sturges,0.789
1492075,Peter T. Myers,2.003
66941,J.A.C. Redford,2.871
70054,Steve Dorff,4.9
233130,Dustin O'Halloran,1.534
2181305,Herdís Stefánsdóttir,1.52
2383318,Robert Logan,0.063
2625540,Johan Vanden Eede,0.572
83309,Dean Grinsfelder,2.079
1434742,Ronit Kirchman,4.646
1407207,Dan Evans Farkas,2.105
3343416,Oliver Hild,3.499
1176287,Scott Johnson,5.032
2026326,Flume,3.004
1394308,Eko Fresh,5.604
1594427,Isy B,0.391
1105492,Yasuhiko Fukuda,2.089
1814785,Kristjan Bergey,3.144
1017112,Paul Intson,3.024
1485948,Trevor Yuile,3.6
51939,Robert Carli,2.789
1814784,Andrea Higgins,1.738
2125312,Peter Chapman,3.014
1831581,Kyle Merkley,1.719
1185312,Masahiro Kawasaki,3.332
2163864,Akira Inoue,0.576
2174356,Gou Wakabayashi,4.637
1208426,Hiroyuki Sawano,12.436
2603786,Toshihiro Funahashi,2.383
3086548,Mikael Sundin,0.586
2823663,Daisuke Fujiwara,0.038
4222009,Panthapol Prasarnrajkit,0.024
1270633,Kotaro Nakagawa,7.325
2491591,Максим Войтов,0.012
1375173,Bartosz Chajdecki,3.609
4352531,Boy Sompob,1.662
442956,Enya,9.09
1797407,Sergio Jiménez Lacima,0.685
1847212,Panagiotis Kalatzopoulos,1.064
1716274,Hesham Nazih,5.194
1255791,Jun Maeda,8.32
78624,Desiree Goyette,6.149
73274,Ed Bogas,2.184
2751746,Yohei Kisara,1.982
4140095,Chad Benton,0.809
3105340,Atsushi Yamamori,0.57
1785135,Tom Howe,4.033
1308594,Egil Monn-Iversen,1.472
1379650,Ben Salisbury,2.892
556029,Barnaby Taylor,3.969
1341802,Stephen James Taylor,2.767
3058932,Gorou Matsui,0.264
3703489,Florian Sonnleitner,1.306
34305,Johannes Kobilke,4.739
4341705,Barbara S. Weber,0.012
30760,Malcolm Williamson,0.619
1497263,Art Heatlie,0.148
1971711,Jiří Hájek,2.146
3275109,Saran Raghavan,0.135
3558689,Ammaar El Sheraiey,1.305
3794270,Sam Lenthall,0.545
4150772,Daniel Futcher,1.922
1404094,Dominic Lewis,6.737
2543155,Daniel Rosenfeld,2.86
1337680,Bryan Carrigan,1.925
1530088,Kier Lehman,2.0
1460667,Jason Tregoe Newman,3.48
3401694,Marcelle Simpson,0.482
4607474,Kurt Adametz,0.088
1242177,Ryo Yoshimata,2.951
1984524,myu,3.401
2704,Maurice Jarre,8.358
1446585,Steve Lynch,1.446
124008,Paul Chihara,4.33
40438,Gary Chang,9.757
1532407,Sherry Whitfield,4.991
1836108,Peter Shade,0.631
1555208,Moira Marquis,3.91
2176248,Joe Guthrie,1.123
3567957,Bob Heatlie,0.255
2753335,Iva Delic,0.382
1962775,Erica Procunier,1.018
1195941,John Tucker,0.857
1689393,Ivan Kašlík,0.479
4662541,VVN,0.713
1301366,Jiří Bulis,2.017
2759729,Makoto Nishibe,2.024
1307029,Masato Kouda,3.003
23300,René-Marc Bini,1.873
2149777,Johannes Beere,1.625
3652744,Takefumi Kanaya,0.655
1950469,Akiyuki Tateyama,3.758
4002473,Masayuki Adaniya,0.945
1273744,Jasha Klebe,3.459
3498529,Keiki Nishida,2.234
4230005,Raymond Hansen,0.489
554860,Tsuneyoshi Saito,1.792
1210161,David Schweitzer,4.645
2715410,Hania Rani,4.843
24717,Carl Davis,5.531
33391,John E. Keane,2.569
1748317,Dorit Chrysler,0.633
1520235,Ohad Benchetrit,1.259
91340,Schaun Tozer,2.266
2313116,Alexandr Parkhomenko,0.37
2250981,Denis Dubovik,1.098
23451,Ilan Eshkeri,6.721
6991,FM Le Sieur,1.137
1366568,Petr Kaláb,1.799
544226,Jan Čechtický,1.834
2036889,Akihiro Komori,1.607
1934087,Thibault Frisoni,2.132
1164311,Jacob Shea,2.946
2486072,Anže Rozman,2.821
1168278,Yasunori Mitsuda,2.943
72854,Adrian Johnston,4.925
2693026,Jaro Filip,0.235
138844,Jiří Srnka,5.117
1151448,David Moreau,0.906
2084633,Miroslav Jelínek,1.726
3582556,Raad Khalaf,1.067
2588756,Antonio Sánchez,1.877
1414650,Creation,1.079
2162760,Kubota Toshinobu,0.53
52515,Laura Karpman,6.117
1727885,Kamel Baibout,0.799
1727883,Frédéric Albertini,0.154
1563668,Christopher Battaglia,2.762
1727884,Frédéric Alfonsi,0.026
1727886,Cyril Tarquiny,0.151
2281930,Takahiro Obata,2.491
2162540,Renato Ladeira,3.756
1174095,Mandy Hoffman,2.244
2957843,Tomoyuki Jufuku,1.035
1503961,Alex Geringas,2.911
2433277,Alejandro Oneto,0.864
2622703,Raul Alvarez,0.392
2622726,Manu Escoriza,0.202
1101437,Joe Ng,3.088
1653545,Ting Si Hao,0.73
1924392,Ros Gilman,2.818
1504817,Shunichi Uemura,3.361
2568581,Hiromitsu Iijima,2.272
1728843,Nicola Tescari,1.243
2058792,Chee Wei Tay,0.787
2124816,Shun Uchida,2.568
4287763,Mariano Santos,0.176
47341,Klaus Pruenster,2.132
63965,Isaac Schwarts,4.474
103693,Justin Melland,7.423
1223301,David Poore,1.974
35950,Jacques Loussier,5.708
1176979,Shigeaki Saegusa,3.692
1999338,Fecó Balázs,0.007
1644726,Simon Russell,2.146
3207558,Seo Sung-won,0.569
3207559,Kim Tae-geun,0.137
82356,Didier Rachou,1.562
145871,Benjamin Biolay,11.504
1862378,John Weisman,0.269
2384647,Jared Forman,4.214
2214631,Miguel Briamonte,0.424
1247753,Masayuki Yamamoto,1.121
3745029,Marc Parrot Rufias,0.128
1194799,Takeo Yamashita,2.738
20075,Philippe Sarde,5.334
1175578,Jacek Królik,4.311
2323617,Peoe Frías,0.734
2023114,Mario Garcia,3.293
4370148,Marcin Gańko,1.233
4354020,Patrycja Bukowska,3.347
3439516,Batuhan Fırat,2.241
3621591,Jingletv,0.458
2697879,Charles Albertine,0.609
32173,Diego Fontecilla,2.909
1257394,Gilberto Braga,9.551
1045,Bernard Herrmann,9.328
1640468,Xavier Roux,1.114
1517811,Fiachra Trench,2.616
1098326,Noriyuki Asakura,1.421
1099712,David Ricard,1.108
1619340,Rüdiger Helbig,0.379
37603,Didier Vasseur,0.6
1804764,Claude Milot,0.77
1804765,Mathieu Vanasse,2.041
2572110,Emmanuel Guibert,1.139
46955,Drew Neumann,6.761
1693003,Maiko Iuchi,4.199
3604944,Sergio Jurado,0.002
1873898,Luis Guzmán,3.086
2324795,Guillermo Alzúa,1.181
2526013,Alejandro Pastrana,0.391
2330540,Jorge Avendaño,1.346
2526211,Jorge Jurado,0.053
3604937,Denisse de Kalafe,0.086
3604943,Ivonne Albarrán,0.011
1893901,Carlos Muñoz,1.191
1855691,Rubén Zepeda,2.1
2361067,Adrián Bac,0.631
2326691,Demian Cobo,0.555
1487840,Chūji Kinoshita,3.108
1320667,Megumi Ohashi,4.535
1794657,Steven Chunn,2.192
3737793,Ben Mullins,0.335
4719652,Samukelo Mahlalela,0.101
1701472,Jason Makiaris,2.968
1201164,Masumi Itou,6.766
1379201,Kotringo,2.296
145548,Kenji Kondo,1.243
2957848,Akira Yoshikawa,1.718
226612,Yasuo Higuchi,0.833
69101,Stanisław Syrewicz,8.998
229410,Hiroki Tamaki,2.353
1316011,Tatsuya Kato,7.335
8301,Akira Yamaoka,6.045
1624846,Marcin Przybyłowicz,4.753
3115286,Masataka Mikami,1.462
3356213,Yuma Yamaguchi,4.056
1787330,Karel Havlíček,1.148
3193183,Park Seong-il,1.461
2051339,Lindsay Wright,0.213
3070475,Ryo Tanihara,0.001
229189,Takeharu Ishimoto,2.069
1556191,Takurou Iga,1.511
1329954,Erich Ferstl,2.341
5240,Klaus Doldinger,2.577
25497,Christian Maire,1.462
1300033,Ibrahim Haggag,0.243
2756602,Ryuichi Okubo,0.812
2982998,Taran Mitchell,0.983
4338413,Michael Bitton,2.215
1792204,Brittany DuBay,3.626
2188518,Amanda Krieg Thomas,1.373
929145,Lorne Balfe,27.434
2661365,Anna Romanoff,2.05
2275791,Jerzy Wasowski,3.122
1947344,Tyson Hesse,2.222
1320785,Jun Senoue,1.448
3167754,Fumie Kumatani,1.421
3167760,Kenichi Tokoi,0.309
3263272,Qutub-E-Kripa,0.046
5288,A.R. Rahman,6.3
267258,Maurice Ravel,3.01
37592,Ernest Troost,3.142
215325,Frank Becker,2.484
5666,Mark Mothersbaugh,6.231
59976,Pray for Rain,0.95
12633,Mark Snow,6.8
21514,Chris Boardman,5.055
62358,Eric Colvin,5.366
2691908,Gerolamo Comito,0.714
3114810,Clement Ishmael,0.464
3044624,David Thomas,0.813
2706688,Les Pierce,1.262
1913813,Eike Groenewold,4.297
1030595,Darren Middleton,1.265
1505087,Simon Walbrook,2.059
2033011,Chris Hogben,2.381
2691899,Yoshi Hausler,0.634
1528572,Seiji Yokoyama,2.787
3897596,Luca Mai,0.541
89275,Massimo Pupillo,2.232
3897592,Jacopo Battaglia,0.528
4543762,Ominostanco,0.094
2900970,Nam Hye-seung,2.992
22651,Günther Fischer,5.242
2184284,Yoshiro Kuwabara,0.731
1549812,Marcin Macuk,1.716
4370150,Magda Mitoń,0.368
4155236,Jakub Kaczmarek,1.473
233168,Tamer Çıray,1.96
1482854,Vik Sharma,0.543
65246,John Nau,2.093
65245,Andrew Feltenstein,2.39
3407574,Stevie Darnell,0.836
240413,Wolfgang Krsek,0.945
1725427,Roland Guggenbichler,0.001
1725425,Johanna Doderer,0.097
1725430,Patrick Doderer,0.017
1725428,Lanvall,0.001
240508,Clemens Schmidt,1.057
240492,Reinhard Schmid,0.171
1725429,Philipp Tröstl,0.015
240494,Martin Riha,0.146
240495,Karlheinz Essl,1.2
2065061,Rino De Filippi,0.01
2218388,Joe Coupal,1.446
73091,Adam Nordén,4.242
1353495,Hiroyuki Namba,1.469
3058066,Jeff Rona,0.244
2710838,Sally O'Connor,0.154
3848416,Banana Sound Studio,0.023
1667409,Andy Street,0.798
1192745,Václav Fiala,0.691
53839,Hummie Mann,4.308
1044525,Étienne Charry,2.436
2998007,Владимир Крипак,0.002
240430,Tristan Schulze,0.988
56134,Karel Svoboda,8.018
2396316,Kousuke Fukai,2.662
1422252,Amine Bouhafa,4.9
1337264,Stephen Devassy,1.028
236910,Raf Keunen,3.553
3351667,Yuki Sudo,0.396
2121179,Jean-Claude Mejstelman,0.006
3118835,Yang Bingyin,0.241
1451466,Kaoru Mizutani,0.629
2396925,Shin'ichirou Matsumoto,0.036
2396926,sumiisan,0.531
2396923,Koutarou Odaka,0.727
2736950,DJ A1,0.003
2736949,DJ Cobra,0.028
3469552,Takehito Nakazawa,0.874
44812,Mark Pierson,4.222
1682094,David Reichelt,1.736
1010015,Manuel Villalta ,0.882
2725069,Daniel Fernandez,0.784
2725068,Jack Procher,1.235
1034350,Anders Koppel,1.599
1098740,Joseph Trapanese,4.264
1187806,Shūichi Chino,1.578
1409474,Hiroshi Tsutsui,3.419
551963,Seiji Suzuki,5.419
1464806,Kevin Manthei,4.439
1556183,Dan Negovan,1.288
2013067,Manel Santisteban,4.39
232831,Mak Chun-hung,1.273
1671843,Jeffrey Cain Thompson,0.055
3284726,Mohamed Abozekry,0.553
1990379,Andy Sturmer,3.395
1523585,Sue Hewitt,1.347
83345,Gary Stockdale,2.209
47990,Elvis Costello,18.607
3142635,Jiří Pekárek,0.707
3142586,Josef Przebinda,0.097
2449356,Richard G. Mitchell,0.944
33203,Nikita Bogoslovskiy,2.571
1761,Alexander Courage,4.428
89220,Fred Steiner,4.301
3350,Gerald Fried,7.195
30922,Sol Kaplan,3.205
930558,Samuel Matlovsky,3.267
115074,Joseph Mullendore,2.542
2051532,Takashi Ohmama,3.599
1836142,Peter Salem,1.942
1212134,Gavin DeGraw,3.731
559313,Stuart Goetz,3.601
1301647,John E. Nordstrom,1.634
1549654,Jennifer Pyken,4.073
1815910,Madonna Wade-Reed,1.784
3684051,Matthew Ryan,0.602
1118081,Bethany Joy Lenz,14.871
4358478,Scott Tibbs,1.064
1057418,Grace Potter,2.563
5193,Matthew Caws,1.142
3368940,Ron Aniello,1.586
1711340,Miss Li,6.78
2581978,Marco Tapia Rey,0.334
3144647,Alan Ware,0.021
231831,Paul Leonard-Morgan,2.372
3499307,Toby Slade-Baker,0.192
3499287,Alan D. Boyd,0.023
4150409,Walter Rathie,0.57
1337430,Nikita Moiseev,2.611
1525383,Yan Frenkel,2.009
2162365,Aleksey Rybnikov,1.599
4229863,Keita Takahashi,0.265
2646386,Yuta Uraki,0.446
1687734,Konstantin Shevelyov,3.918
3304377,Kristianne Bautista,0.28
1845872,Norihide Tanaka,0.853
1731035,Yoichi Sakai,1.856
1397736,Lise Richardson,2.975
74011,Antoni Łazarkiewicz,5.041
1387535,Hiromoto Tobisawa,2.36
4040931,Takayuki Baba,1.788
4040935,Hiroshi Uchiki,0.587
2694337,Dé Palmeira,0.109
3225769,Masahiko Maruyama,1.563
2839169,Funta7,0.699
2880399,Akinari Suzuki,4.131
1487730,Nando Eweg,0.995
2200255,Yuki Nara,3.287
2159298,Yoshitaka Fujimura,2.539
1249230,Ruud Bos,0.763
1450402,Minos Matsas,1.782
2402938,Braam du Toit,0.639
2309573,Ricke Lööw,0.05
2309574,Hans Wahlgren,0.137
2176551,Olle Adolphson,3.571
2321559,Alejandro Campos,0.73
1087449,Alejandro Giacomán,1.798
1500262,Antony Bentley,2.089
2055578,Engin Bayrak,1.886
2860046,Eran Weitz,0.027
1452338,Demusmaker,1.586
1691433,Adam Anders,5.043
2976144,DiHaj,1.243
2435233,Takeshi Watanabe,1.505
1319860,Cher Watanabe,2.314
1027810,John Caper Jr.,2.63
72615,William Goldstein,1.756
1130479,Wilfred Josephs,2.148
2077362,Marek Bychawski,0.321
212208,Taylor Swift,29.845
3754479,Olivier Spencer,0.554
1259,Ennio Morricone,7.882
1280961,Rodrigo Leão,3.154
2144879,Armando Miranda,0.021
2144452,Rodrigo De la Cadena,0.345
2144877,Marco Antonio Del Muro,0.004
2491662,Ryouhei Sataka,1.585
82515,Igor Kornelyuk,3.582
3341795,Ruslan Rehman,0.579
3346360,Rasheed Sharif Shoaib,0.024
150,RZA,23.229
79943,Koji Makaino,2.005
65045,Christopher Gordon,3.347
1086968,Ronnie Hazlehurst,3.542
1430272,Jon English,0.251
70710,Matyas Seiber,2.634
30681,William Lava,4.451
8619,Franz Waxman,5.009
1787321,Tomoki Kikuya,9.194
2713111,Ryutaro Fujinaga,0.494
2381390,Endou,0.29
1847648,Martin Roy,1.648
1847647,Luc Sicard,2.132
1647637,Ryo Takahashi,5.664
2642134,Junnosuke Sato,1.567
1427727,Shane Newville,2.923
73125,Tetsuya Komuro,8.348
4439148,George Greeley,0.524
1722545,Petri Matara,0.007
3096229,Akifumi Tada,4.08
3229459,Toft Willingham,1.988
1588956,Aleksey Shelygin,3.867
1276020,Oliver Heuss,2.127
3181351,Joseph Boyd-Vigil,0.795
39338,Éric Demarsan,5.235
1764547,Kensuke Kyo,0.101
1773572,Paco Navarrete,1.6
2332333,Jesús Blanco,1.922
1877090,Axel Moss,1.586
1450457,Alain Mouysset,2.827
1911460,Germinal Tenas,0.364
2617399,Alisa Okehazama,1.998
2567953,Gianni Bobbio,0.638
2567951,Mario Pagano,0.05
75967,Bryony Marks,2.44
1575068,Cem Öget,5.594
1337326,Gary S. Scott,2.768
2688228,Mauricio Dell,1.0
3528588,Junnosuke Miyamoto,1.824
3528476,Yuki Suzuki,0.542
50715,David Michael Frank,2.579
2010118,Darío Segui,0.344
1582536,Rob Bryanton,1.151
43519,Jonathan Sloate,1.298
107824,Sergey Shnurov,12.466
1635464,Edmund Jolliffe,1.19
1753992,Julian Hamlin,1.556
1582059,NARASAKI,2.01
1272997,Leo Birenberg,4.67
23486,Christophe Beck,9.267
2255719,Willa Yudell,2.827
45546,Federico Jusid,7.483
1422818,Andrew Glen,2.691
21699,Dirk Brossé,1.186
1540471,Maggie Rodford,2.558
1262049,Aleksandr Pantykin,2.918
4655099,Yoshiya IKEDA,1.504
1365589,Duncan Lamont,1.798
2727691,Pablo Anson,0.308
3141651,Jacques Di Donato,0.031
375145,Marc Perrone,1.687
1998079,Jordi Doncos,1.795
1527626,Felipe Ayres,0.949
103985,Carmelo Bernaola,2.18
153,Thomas Newman,7.746
1418204,Oliver Camargo,1.488
1181150,Rodrigo Cordera,0.069
1729386,Terry Taylor,0.637
1571118,Bradford Cox,1.645
4544298,Club Foot Orchestra,0.235
46324,Nathan Wang,5.939
70526,Ludovico Einaudi,5.433
14252,Laurie Johnson,4.953
1521489,Joshua Funk,7.341
2109318,Franck Pilant,0.661
240825,Maïdi Roth,2.029
1166978,Shawn Pierce,3.794
4448830,Yofray Ray,2.141
1116391,Miguel d'Oliveira,1.206
1211034,Atsushi Hirasawa,1.543
1968701,Bert Selen,1.631
2274016,Rostam Batmanglij,0.78
1722536,Jay Wadley,2.174
2333038,John Rossiter,0.475
2333039,Aaron Olson,0.589
983343,Keegan DeWitt,3.238
1288300,Yasuhiro Misawa,4.523
2726891,Svatoslav Rychlý,0.852
1136937,Angelo Michajlov,5.233
1722065,Aaron Haroon Rashid,0.627
1120586,Víctor Reyes,4.08
1738068,Kōsuke Onozaki,1.665
1716162,Sherri Chung,4.155
2455965,Brittany Whyte,4.158
3245771,Spencer Wright,0.907
2737194,Ryan Petersen,1.233
3041444,Leonard Jay Jackson,0.582
15561,Harvey Mason Jr.,3.487
3315988,Laura Jane Scott,0.934
